Fecha Último Apert.  Dif. Máx. Mín. Volumen
30/4/09 197.99 198 1.1  201.85 197.4 3406566
29/4/09 195.74 192.99 2.0  197.49 192.92 2616900
28/4/09 191.86 191.63 -0.6  194.53 190.8 2217638
27/4/09 192.98 191.8 -0.9  194.73 191.38 1753116
24/4/09 194.75 192.81 1.2  196.59 190.26 2437068
23/4/09 192.35 193.55 0.2  194.88 190.56 2144938
22/4/09 191.93 190.75 0.6  194.98 189.65 2474150
21/4/09 190.74 188.25 0.6  192.15 188.14 2736536
20/4/09 189.65 193.08 -3.3  195.33 187.95 3478334
17/4/09 196.12 193.1 0.9  199.91 192.41 7634278
16/4/09 194.37 190.8 2.4  196.45 190.52 6971578
15/4/09 189.75 184.56 2.9  190.53 182.08 3683614
14/4/09 184.46 188.39 -2.4  188.39 182.8 2822532
13/4/09 189.06 185.67 1.5  189.51 185.15 1968818
9/4/09 186.25 185 2.9  187.18 183.25 2322982
8/4/09 181 181.5 0.9  182.5 178.19 1948078
7/4/09 179.33 181.3 -2.5  181.72 177.66 2485338
6/4/09 183.94 183.5 -0.5  184.88 180.72 2674008
3/4/09 184.89 182.5 1.9  185.86 179 2825148
2/4/09 181.37 181.66 2.4  184.88 180.18 3179376
1/4/09 177.05 171.75 1.7  177.61 170.31 2463228
31/3/09 174.03 174.5 1.6  176.76 173.1 2840566
30/3/09 171.35 170.73 -1.4  171.91 168.05 2513794
27/3/09 173.85 175.12 -1.6  176 172.74 2551316
26/3/09 176.65 176.44 2.7  179.57 174.25 4818856
25/3/09 172.04 175.24 -0.8  175.65 168.13 3033364
24/3/09 173.66 173.49 -0.3  176.88 172 2624432
23/3/09 174.18 167.3 5.5  174.6 166.85 2893562
20/3/09 165.08 165.15 0.1  166.48 163.2 3938454
19/3/09 164.97 165.8 -0.9  167.95 163.74 2867548
18/3/09 166.55 167.39 -0.7  169.98 164.03 3710098
17/3/09 167.67 160.09 4.9  167.67 159.56 3861892
16/3/09 159.85 163 -1.5  164.83 159.3 3721102
13/3/09 162.21 162.81 0.3  163.48 159.56 3205516
12/3/09 161.77 158.77 1.8  162.5 156.83 4120910
11/3/09 158.96 155.05 3.2  160 152.9 4900660
10/3/09 154.09 149 5.9  155.25 147.13 5483798
9/3/09 145.45 149.93 -5.7  153.29 144.73 6438806
6/3/09 154.29 153.49 1.0  155.02 147.19 6808982
5/3/09 152.82 158.11 -4.2  159.5 151.33 5595682
4/3/09 159.46 161.75 -2.0  164.42 157.7 7637966
3/3/09 162.74 165.04 -0.5  166.82 161.18 6696742
2/3/09 163.58 166.67 -3.2  170.34 163 5524086
27/2/09 169 166.04 0.2  171.91 165.6 5334846
26/2/09 168.59 172.98 -1.3  176.23 168.58 5237982
25/2/09 170.82 171.56 -1.1  176.15 169.46 6441400
24/2/09 172.73 165.5 4.7  174.81 165.5 6015098
23/2/09 165.03 173.34 -4.7  174.85 164.79 5026522
20/2/09 173.23 169.6 1.1  174.46 167.5 5691018
19/2/09 171.32 178.5 -3.0  179.86 170.72 4535982
18/2/09 176.56 173.57 3.0  176.69 170.26 5858930
17/2/09 171.33 172.8 -4.2  173.55 169.85 5983940
13/2/09 178.84 181.28 -1.5  181.5 177.62 4274264
12/2/09 181.53 176.58 1.4  181.81 175.74 6010882
11/2/09 179.02 179.48 -0.1  182.5 176.5 5224660
10/2/09 179.26 187.63 -5.3  188.74 178.95 6809218
9/2/09 189.39 186 2.0  190.5 183.7 4125834
6/2/09 185.64 178.23 5.0  186.9 177.73 5798070
5/2/09 176.86 170.25 3.1  177.69 168.5 7871684
4/2/09 171.5 170.5 0.7  177.22 169.59 7115604
3/2/09 170.23 171.5 -0.0  171.5 166.96 7136098
2/2/09 170.29 167.14 0.6  172.5 166 5701588
30/1/09 169.27 172.35 -1.4  174.4 168.02 4996324
29/1/09 171.66 172.35 -1.6  172.53 170.13 6749720
28/1/09 174.46 169 5.3  176.13 168.18 7058610
27/1/09 165.74 163 2.3  166.94 162.14 4917688
26/1/09 161.94 162.42 -0.3  164 160.29 4658232
23/1/09 162.35 154.81 5.9  165.98 152.15 8992236
22/1/09 153.25 149.45 1.1  154.65 147.59 7473060
21/1/09 151.54 144.9 7.2  151.75 144.25 4205658
20/1/09 141.38 149.38 -5.6  149.7 141.38 4656770
16/1/09 149.84 152.72 0.2  154.1 147.87 4324262
15/1/09 149.5 148.25 -0.7  151.79 143.4 4904370
14/1/09 150.49 155 -4.2  156.86 148.89 4582386
13/1/09 157.16 155.72 0.5  160.26 155.2 4203770
12/1/09 156.35 158.1 -0.8  159.44 155.12 3129676
9/1/09 157.54 163.5 -3.1  163.5 156.72 4057128
8/1/09 162.6 159.5 1.0  162.6 158.7 3378692
7/1/09 161.01 164.25 -3.6  165.25 159.38 3839974
6/1/09 167.03 166.25 1.8  170.39 163.26 5236276
5/1/09 164.03 160.03 2.1  165.61 157.5 4183656
2/1/09 160.66 154.01 4.4  160.88 152.75 3438150
31/12/08 153.83 152.14 1.5  155.5 151.7 2427612
30/12/08 151.56 149.81 1.9  153.41 149.4 4016158
29/12/08 148.71 150.11 -1.0  150.69 145.9 4404334
26/12/08 150.18 152.04 -0.9  152.62 149.16 2323076
24/12/08 151.48 149.19 1.7  153.12 149.19 1976636
23/12/08 149.01 150.28 0.3  151.64 148.42 3021864
22/12/08 148.56 154.75 -4.2  154.75 145.33 3337716
19/12/08 155.09 156.12 -0.0  158.89 154.5 5586954
18/12/08 155.14 158.25 -1.6  160.14 154.56 4304690
17/12/08 157.62 159.29 -3.1  161.05 156.25 4807910
16/12/08 162.64 157.26 4.7  164.75 155.64 6871102
15/12/08 155.34 157.26 -1.6  159.24 152.58 7039104
12/12/08 157.88 147.05 5.2  158.24 147.01 4857824
11/12/08 150.11 152.09 -2.8  156.4 148.9 5597690
10/12/08 154.41 154.75 0.9  157.45 152.27 4127568
9/12/08 152.99 148.51 1.3  159 148.51 6109818
8/12/08 151.06 145.12 6.4  154.72 141 7576094
5/12/08 142 135.81 3.5  142.12 132.02 6341490
4/12/08 137.17 138.27 -1.8  141.74 134.4 4773162
3/12/08 139.72 134.18 1.6  140.68 132.71 4773804
2/12/08 137.56 135.37 3.4  138.88 131.3 5255852
1/12/08 133 143.34 -9.2  143.5 133 5140612
28/11/08 146.48 145 0.3  148.22 144.16 2468138
26/11/08 146.05 139.75 3.6  147.73 138.14 5199926
25/11/08 141.03 134.35 9.6  143.33 133.68 9626458
24/11/08 128.72 134.83 -1.9  134.98 124.52 9004896
21/11/08 131.22 131.11 1.1  134.35 123.65 8642552
20/11/08 129.78 137.5 -7.4  141.47 129.52 9054816
19/11/08 140.09 147.68 -5.8  150.09 139.9 7016118
18/11/08 148.71 150.79 -0.9  151.86 142.73 7201060
17/11/08 150.06 151.5 -3.2  155.08 148.98 6981502
14/11/08 155.01 151.53 -0.7  162.5 151.28 7816952
13/11/08 156.04 145.89 7.2  156.5 140 11311420
12/11/08 145.5 151 -6.6  156.12 143.89 9540260
11/11/08 155.73 154.18 -2.3  158.15 150.28 10216732
10/11/08 159.39 164.71 -3.7  164.71 154.74 7874418
7/11/08 165.57 166.56 -0.0  170.58 162.75 3808508
6/11/08 165.61 169.99 -3.2  172.16 163 8906868
5/11/08 171.12 182.25 -6.7  184.44 170.66 6929208
4/11/08 183.47 176.75 5.9  186.15 174.19 7236028
3/11/08 173.25 179 -3.6  181.5 170.72 6005398
31/10/08 179.68 178.23 -0.1  185.98 177.14 7279784
30/10/08 179.85 184.61 -0.0  186 179.19 7779496
29/10/08 179.92 182.48 -2.4  185.5 176.19 8850470
28/10/08 184.34 169.68 11.9  184.66 164.27 7431814
27/10/08 164.75 167.94 -2.9  171.49 162.8 4667270
24/10/08 169.65 163.24 -3.7  175.24 162.37 6499368
23/10/08 176.16 176.7 -0.5  178.94 169.1 5432590
22/10/08 177 178.75 -2.4  184.85 172 5557330
21/10/08 181.38 186.37 -4.4  191.87 181 4929370
20/10/08 189.66 189.85 1.8  190.46 179.87 5344154
17/10/08 191.61 188.59 8.6  192.05 181.79 7344760
16/10/08 176.51 166.22 4.0  178.25 154.77 14432994
15/10/08 169.78 177.49 -6.4  179.5 169.42 5557118
14/10/08 181.36 196.88 -4.8  197.25 178.5 6533694
13/10/08 190.51 178.54 14.8  190.98 172.88 7314614
10/10/08 166 156.04 0.9  170.75 155.2 9267698
9/10/08 164.49 171.99 -2.7  174.28 160.84 6631676
8/10/08 169.06 165.08 -2.3  179.5 163.06 9197928
7/10/08 173.01 186.77 -6.3  187.49 172.73 8249694
6/10/08 184.69 185.75 -4.5  188 178.58 10442124
3/10/08 193.46 198.57 -0.9  206.22 191.54 6041526
2/10/08 195.25 204.99 -5.2  204.99 193.01 4573246
1/10/08 205.86 205.58 2.8  208.4 201.56 4643630
30/9/08 200.26 197.99 5.1  200.26 200.26 6667544
29/9/08 190.5 210 -11.6  211.76 190.39 7946306
26/9/08 215.52 214 -1.9  218.54 210.54 4414178
25/9/08 219.8 219.55 1.0  224.82 218.01 4653240
24/9/08 217.56 215.48 1.4  222.5 215.18 3227332
23/9/08 214.64 216.13 -0.2  220.31 212.95 3875658
22/9/08 215.07 227 -4.2  227 214.51 3293870
19/9/08 224.58 230.52 2.3  230.52 221.66 9609542
18/9/08 219.54 211.51 5.9  219.59 205.25 7580938
17/9/08 207.25 218.99 -6.4  219.57 206.72 9256504
16/9/08 221.47 212.75 2.3  224.64 212.75 6489080
15/9/08 216.54 212 -1.0  220.99 211.86 6312948
12/9/08 218.83 215.11 1.0  220.99 214.58 5423116
11/9/08 216.59 204.47 4.6  217.55 203.29 5258578
10/9/08 207.08 212.11 -1.1  212.23 204.9 5167026
9/9/08 209.33 211.75 -0.5  216.19 207.5 5731570
8/9/08 210.31 226.01 -5.3  226.47 208.81 7603744
5/9/08 222.13 222.79 -1.3  226.2 220.05 3698508
4/9/08 225.13 230 -3.0  231.62 224.7 4327572
3/9/08 232.21 234.45 -0.2  237.14 229.8 3428276
2/9/08 232.63 238.56 0.4  241.08 230.72 4681596
29/8/08 231.65 235 -2.2  235.21 231.18 2362038
28/8/08 236.89 236.25 1.1  238.2 235.17 2522600
27/8/08 234.29 236.87 -1.2  237.29 232.42 3540120
26/8/08 237.08 241.62 -1.8  241.65 235.31 2465104
25/8/08 241.51 243.06 -1.5  245.75 240.75 1612538
22/8/08 245.3 245.76 0.8  247.42 244.74 1725476
21/8/08 243.27 241.47 0.3  244.94 239.64 2645330
20/8/08 242.5 247.36 -1.1  248.27 241.29 3012862
19/8/08 245.25 245.26 -1.6  249.14 243.32 2391590
18/8/08 249.15 254.54 -2.3  254.83 247.77 2557812
15/8/08 255.08 253.5 0.9  255.33 252.76 3025514
14/8/08 252.75 248.53 1.1  253.79 248.15 2415284
13/8/08 250.02 250 -0.5  251.77 246.97 2931198
12/8/08 251.31 251 0.4  253.06 249 2325362
11/8/08 250.42 246.04 1.2  254.44 246.04 3525740
8/8/08 247.51 240.08 3.3  247.66 237.85 3155646
7/8/08 239.56 241 -1.5  241.98 238.22 2605122
6/8/08 243.17 239.19 1.4  244.87 236.26 2855212
5/8/08 239.93 233.95 3.6  240.03 233.18 3018312
4/8/08 231.5 234.4 -1.0  236.5 230.95 2154688
1/8/08 233.93 236.03 -1.2  236.61 231.29 2581816
31/7/08 236.88 237.98 -1.9  240.45 235.73 2532180
30/7/08 241.35 242.75 -0.1  242.96 236.41 3303638
29/7/08 241.56 239.65 1.3  243.63 239 2486164
28/7/08 238.56 246.05 -3.0  246.05 237.57 2747560
25/7/08 245.99 243.48 3.4  246.56 240.75 2683686
24/7/08 237.81 248.42 -2.8  248.44 237.81 3043532
23/7/08 244.61 241 2.5  248.62 239.05 4663232
22/7/08 238.56 233.5 1.8  240.13 232.86 3832418
21/7/08 234.4 240.22 -2.6  242 232.86 4620730
18/7/08 240.66 249.42 -9.8  249.46 239.14 9036294
17/7/08 266.72 267.68 -0.2  268.24 262.72 8558466
16/7/08 267.31 257.02 3.6  268.25 255.31 4114016
15/7/08 258.05 258.14 -1.1  263.75 250.59 4702734
14/7/08 260.81 269.2 -2.3  269.31 257.73 3767866
11/7/08 266.9 268.25 -1.3  269.75 259.72 4167890
10/7/08 270.29 272.5 -0.2  274.75 265.45 4011826
9/7/08 270.78 275.38 -2.4  277.81 270.37 3929138
8/7/08 277.58 272.67 2.1  277.6 270.04 3919292
7/7/08 271.96 271.17 1.3  274.5 267.85 3882398
3/7/08 268.5 265.5 1.9  269.6 263.75 2210648
2/7/08 263.52 267.89 -1.4  270.15 263.03 3412022
1/7/08 267.37 260 1.6  268.33 258.5 4341642
30/6/08 263.21 266.13 -0.3  269 261.54 3129666
27/6/08 264.04 263.71 -0.1  265 257.56 4567248
26/6/08 264.41 272.3 -4.0  272.32 264.13 5431954
25/6/08 275.5 272 1.6  278.9 272 3210612
24/6/08 271.15 272.43 -0.5  275.59 267.56 4195278
23/6/08 272.61 272.68 -0.2  276.57 271.01 3203592
20/6/08 273.22 278.49 -2.5  278.49 272.26 6011186
19/6/08 280.31 277.44 -0.3  281.89 275.41 5319620
18/6/08 281.19 282.48 -1.2  284.46 279.61 2947046
17/6/08 284.73 288.01 -0.6  289.03 284.19 3039104
16/6/08 286.39 283.25 0.3  289.53 283.25 3233368
13/6/08 285.47 280.98 3.3  287.85 280.77 5601188
12/6/08 274.83 274.01 0.8  279 273.71 3028076
11/6/08 272.6 278 -1.6  278.66 272.23 3295262
10/6/08 277.09 274.65 -0.7  279.41 273.4 3244910
9/6/08 278.94 284.03 -1.6  285 272.71 4368298
6/6/08 283.5 289.95 -3.3  290.36 283.5 4170780
5/6/08 293.15 288.11 2.5  294 288.11 3663462
4/6/08 286.11 282.67 0.9  289 282.28 2916624
3/6/08 283.65 288.47 -1.3  290.24 280.31 4161416
2/6/08 287.5 291.25 -1.8  291.95 285.64 3407680
30/5/08 292.9 291.74 0.5  294.95 290.71 3093890
29/5/08 291.5 287.4 2.6  292.91 286.6 4438260
28/5/08 284.12 283.98 1.3  285.73 280.55 3833614
27/5/08 280.45 272.13 3.0  281.27 272.02 3257042
23/5/08 272.31 273.46 -0.9  276.5 268.98 3922854
22/5/08 274.73 275.84 -0.1  277.11 270.15 4418422
21/5/08 275 288.9 -4.9  290.65 273.95 5888372
20/5/08 289.3 287.32 0.2  291.24 286.46 3128212
19/5/08 288.76 289.28 -0.4  294.42 286.9 5426386
16/5/08 289.98 290.72 -0.2  292.34 289.19 4047150
15/5/08 290.5 289.5 0.8  291.44 287.81 4289432
14/5/08 288.15 293.25 -1.1  295.6 287.63 4094214
13/5/08 291.5 293.5 -0.3  293.98 289.28 5008330
12/5/08 292.47 287.38 2.0  293.38 284.46 4708652
9/5/08 286.6 289.75 -1.7  292.5 285.65 3992758
8/5/08 291.51 293.1 0.7  294.65 289.47 5021130
7/5/08 289.5 295.35 -1.3  299.74 288.3 6226132
6/5/08 293.18 295.5 -1.4  296 291.56 4673718
5/5/08 297.45 299.5 2.3  299.5 293.57 5656884
2/5/08 290.65 299.42 -2.1  301.23 289.67 6018244
1/5/08 296.78 289.16 3.4  297.47 288.49 5850374
30/4/08 287.15 281.14 2.8  292.34 280.58 7308120
29/4/08 279.24 275.11 1.2  281.7 275.07 3547572
28/4/08 276.06 272 1.5  278.41 269.5 3318472
25/4/08 272.03 274.35 0.2  276.5 271.37 3623798
24/4/08 271.52 275.65 -0.6  277.13 270.01 3627096
23/4/08 273.25 279 -1.5  279.66 270.51 4588794
22/4/08 277.5 268.9 3.2  280.41 268.78 7000524
21/4/08 268.9 269.5 -0.3  271.3 265.15 6464666
18/4/08 269.71 267.5 20.0  273.85 262.5 15544006
17/4/08 224.77 227.82 -1.2  229.69 223.34 12428234
16/4/08 227.52 222.15 1.8  229.14 220.5 7115528
15/4/08 223.42 229.07 -1.1  229.86 221.87 4392316
14/4/08 225.83 228.5 -1.3  228.72 225.08 3397980
11/4/08 228.73 232.04 -2.5  233.63 227.51 3497234
10/4/08 234.54 232.48 1.1  236.92 230.94 4409888
9/4/08 232.1 234.71 -0.8  236 228.77 5456864
8/4/08 233.91 236.74 -1.9  237.07 231.01 4283052
7/4/08 238.41 238.79 1.2  242.72 236.77 5665782
4/4/08 235.55 228.5 3.5  238.81 228.1 5278484
3/4/08 227.56 230.67 -2.3  231.64 224.07 5668342
2/4/08 232.85 235 -0.0  237.85 230.2 5710622
1/4/08 232.86 223.44 5.7  233.25 223.44 5548010
31/3/08 220.24 217.96 0.5  221.34 216.02 4144100
28/3/08 219.04 223.18 -1.4  226.73 217.17 4007802
27/3/08 222.04 222.59 -3.1  224.31 220.25 5299666
26/3/08 229.1 226.37 1.6  231.44 224.69 4285878
25/3/08 225.39 228.48 -2.1  228.62 223.03 5630072
24/3/08 230.28 219.13 6.2  232.89 218.87 5738610
20/3/08 216.78 212.69 0.4  217.85 208.75 9596002
19/3/08 216 220.75 -1.8  223.75 215.84 5882484
18/3/08 219.93 214.35 4.8  220.42 212.77 7284690
17/3/08 209.94 212.51 -4.1  216.65 206.06 7648872
14/3/08 218.96 221.03 -1.1  224.66 215.36 6478852
13/3/08 221.51 215.74 0.6  223.49 214.45 7016800
12/3/08 220.09 219.95 0.1  223.93 219.06 5328022
11/3/08 219.93 212.63 6.3  220.08 212.34 8014498
10/3/08 206.81 214.5 -4.6  215.5 206.52 7107538
7/3/08 216.68 214.22 0.0  219.84 213.12 7354374
6/3/08 216.6 223.75 -3.3  226.65 215.76 7097774
5/3/08 224.08 222.76 0.8  227.02 222 6872402
4/3/08 222.3 225.23 -2.7  226.68 217.91 12313574
3/3/08 228.51 235.7 -3.0  236.25 225.06 6364006
29/2/08 235.59 236 -0.9  239.87 232.35 8257808
28/2/08 237.7 235.25 0.6  239.55 233.76 5173588
27/2/08 236.28 230 1.8  237.75 229.82 8225594
26/2/08 232.1 230.65 -4.6  233.22 223.44 19991724
25/2/08 243.22 253 -4.2  253.22 242.87 7994342
22/2/08 253.9 251.03 1.0  254.5 248.8 4715476
21/2/08 251.43 256.3 -1.2  256.44 249.75 5531748
20/2/08 254.5 251.55 0.0  255.51 249.45 6214550
19/2/08 254.48 267.5 -3.9  267.5 253.25 5590196
15/2/08 264.82 264.99 -0.5  266.33 262.2 4622918
14/2/08 266.13 269.22 -0.4  270.52 265.5 5834104
13/2/08 267.31 261.25 3.2  267.5 259.35 6026122
12/2/08 259.05 261.67 -0.6  265.3 256.54 6297164
11/2/08 260.58 260.46 0.9  261.86 256.71 5915894
8/2/08 258.35 254.69 2.3  258.85 254.35 6031788
7/2/08 252.48 248.43 0.6  257.1 248.43 6862142
6/2/08 250.86 255.32 -0.9  255.5 249 7186978
5/2/08 253.21 244.5 2.2  254.5 244.26 9309656
4/2/08 247.72 254.65 -4.0  256.39 246.28 11572632
1/2/08 257.95 264.47 -8.6  268.3 255 15178440
31/1/08 282.15 269.53 2.9  286.5 267.34 14491046
30/1/08 274.14 274.95 -0.4  280.22 271.76 6700696
29/1/08 275.26 279.97 -1.0  280.58 270.5 5442380
28/1/08 277.99 284.94 -1.8  286.1 274.3 4753098
25/1/08 283.2 296.1 -1.4  297.5 283.09 5944438
24/1/08 287.25 279.7 4.7  289.84 277.16 7935466
23/1/08 274.35 280.29 -6.1  284 259.5 14881720
22/1/08 292.18 281.02 -2.6  298.75 280.6 9187702
18/1/08 300.13 303.4 -0.0  304.99 299.23 7534354
17/1/08 300.27 310.6 -2.4  312.85 299.02 7043114
16/1/08 307.72 314.28 -3.5  320 300.97 9054438
15/1/08 318.83 323.13 -2.5  324.53 317.75 5608582
14/1/08 326.91 325.01 2.4  328.69 322.69 4189826
11/1/08 319.13 321.35 -1.3  324.74 315.06 4730532
10/1/08 323.37 322.5 -1.0  328.6 320.06 6016338
9/1/08 326.6 315.02 3.5  326.67 311.61 6360886
8/1/08 315.67 326.95 -2.8  329.96 315.51 4877652
7/1/08 324.63 326.75 -1.1  331.13 318.68 6007966
4/1/08 328.32 339.85 -4.2  340.48 327.5 4708060
3/1/08 342.67 342.63 0.0  343.43 338.26 2933752
2/1/08 342.6 346.71 -0.9  348.69 338.87 4204402
31/12/07 345.74 349.17 -1.6  351.25 345.33 2220716
28/12/07 351.27 351.5 0.3  353.95 348.28 2265504
27/12/07 350.37 353.54 -1.4  358 350.37 2430490
26/12/07 355.42 349.5 1.4  356.6 349.14 2425078
24/12/07 350.37 347.5 0.6  350.37 346.56 1512008
21/12/07 348.35 348.58 1.0  349.62 347.16 5144384
20/12/07 344.85 342.92 1.8  345.5 340.31 3998356
19/12/07 338.69 337.11 0.6  339.75 334.51 3881290
18/12/07 336.68 337.58 0.6  338.35 326.25 6364640
17/12/07 334.62 344 -3.0  347.71 331.87 4738392
14/12/07 344.98 343.79 -0.6  349.85 343.63 3188648
13/12/07 347.03 348.48 -0.8  348.81 340.63 4524598
12/12/07 349.68 356.71 -0.0  357.16 344.25 5581434
11/12/07 349.8 359.8 -2.6  360.5 349.41 5042520
10/12/07 359.1 357.35 0.5  361.77 357.26 2855480
7/12/07 357.44 357.5 -0.1  359 355.25 3200976
6/12/07 357.63 348.98 2.4  358.25 348.51 4227046
5/12/07 349.26 346.5 2.1  349.45 343.76 3629640
4/12/07 342.08 338.95 0.4  346 338.59 3428358
3/12/07 340.77 345.51 -1.7  347.5 340.64 3866570
30/11/07 346.5 355.5 -0.6  355.53 341.07 6932134
29/11/07 348.5 345 0.7  351.34 343.89 5339688
28/11/07 346.13 341.12 2.8  347.15 336.07 6951844
27/11/07 336.79 337.44 1.1  338.16 325.13 7949348
26/11/07 333 340.1 -1.6  346.7 332.5 5749450
23/11/07 338.35 335 2.4  339.11 334.07 2206768
21/11/07 330.26 321.89 1.8  334.98 321.06 6180700
20/11/07 324.27 318.24 3.6  329.55 316.5 8812414
19/11/07 312.93 315 -1.2  318.36 309.28 4815608
16/11/07 316.82 317 0.6  317.7 308.01 7477560
15/11/07 314.83 319.29 -1.9  323.75 312.01 6158802
14/11/07 320.84 337.41 -2.9  337.75 318.14 7655612
13/11/07 330.28 322.38 4.5  330.46 321 7601466
12/11/07 316.04 327.78 -4.8  334.24 313.12 9207656
9/11/07 331.99 336.61 -4.2  340.94 330.65 9644964
8/11/07 346.59 367.4 -5.2  367.45 338.59 14153132
7/11/07 365.62 370.57 -1.4  373.62 361.57 7008818
6/11/07 370.9 369.1 2.2  370.9 362.5 7729164
5/11/07 362.83 353.25 2.0  365 353.07 8142872
2/11/07 355.63 355.26 1.1  356.79 348.67 5449674
1/11/07 351.61 351.5 -0.5  356.86 350.89 5059436
31/10/07 349.7 350.35 0.7  352.39 348.83 3185644
30/10/07 347.39 338.76 2.3  349.95 338.76 5965820
29/10/07 339.62 338.73 0.7  340 336.05 2955408
26/10/07 337.3 337 0.9  338.27 334.03 3216584
25/10/07 334.26 339.48 -1.1  339.48 331.78 6136876
24/10/07 337.91 336.3 0.0  338.74 329.78 7046704
23/10/07 337.89 330.79 3.8  338.8 330 6394774
22/10/07 325.38 319.33 0.9  327.5 318.14 6305728
19/10/07 322.36 327.28 0.8  329.23 321.62 13190292
18/10/07 319.81 317.71 1.0  320.69 314.25 11782658
17/10/07 316.74 315.23 2.8  317 310.8 5512804
16/10/07 308 309.25 -0.7  312.9 306 5671396
15/10/07 310.06 319.29 -2.8  319.91 307.78 6645178
12/10/07 319.01 312.35 2.6  319.19 309.13 5853724
11/10/07 311 317 -0.5  320.7 304.5 10708316
10/10/07 312.7 310.68 1.7  312.84 308.4 4460790
9/10/07 307.56 307.82 0.9  311.87 304.21 8374560
8/10/07 304.81 297.5 2.5  305.12 296.98 4921880
5/10/07 297.49 293.51 2.8  298 293.51 4943906
4/10/07 289.52 292.55 -0.8  292.55 288.53 2828160
3/10/07 291.99 293.13 -0.1  294.49 290.19 3338710
2/10/07 292.2 291.69 0.3  298.41 290.27 6058114
1/10/07 291.42 284.99 2.7  292.17 284.81 4741268
28/9/07 283.64 283.5 -0.0  284.78 282.06 2591786
27/9/07 283.75 285.87 -0.1  285.87 282.93 2085680
26/9/07 284.08 285.2 -0.2  285.88 281.91 3482618
25/9/07 284.78 282 0.3  284.78 281.43 2634970
24/9/07 284.01 280.5 1.4  285.73 280 5040690
21/9/07 280 278.17 1.3  280.4 276.63 8395262
20/9/07 276.42 273.5 1.1  278.4 273.03 5325120
19/9/07 273.43 269.64 2.2  274.72 269.43 5419282
18/9/07 267.64 263.26 1.9  268.61 262.14 4093564
17/9/07 262.65 263.27 -0.7  264.62 262.04 2407060
14/9/07 264.38 261.59 0.8  265.11 261.18 2922394
13/9/07 262.39 262.03 0.4  263.61 261.62 2089648
12/9/07 261.33 260.27 0.3  263.99 259.5 2895042
11/9/07 260.67 258.5 1.3  260.83 257.87 2979356
10/9/07 257.24 260.64 -0.9  261.04 255.46 3467578
7/9/07 259.68 258.93 -0.8  260.62 258.42 3776802
6/9/07 261.76 264.68 -0.8  264.92 259.12 3969446
5/9/07 263.9 261.77 0.5  264.68 261.15 3502944
4/9/07 262.58 257.75 1.9  264 257.52 4004798
31/8/07 257.63 256.55 0.8  258.25 255.84 3053722
30/8/07 255.7 256.15 -0.3  257.7 255.36 2683546
29/8/07 256.44 253.92 1.3  256.65 253.62 2372664
28/8/07 253.2 255.77 -1.3  257.49 252.9 3423420
27/8/07 256.63 257.22 -0.3  258.73 255.71 2579824
24/8/07 257.5 256.31 0.5  257.78 254.25 2665520
23/8/07 256.1 258.07 -0.1  258.07 253.5 3197114
22/8/07 256.38 254.99 1.2  258.13 254.63 3301660
21/8/07 253.31 249.47 1.7  254.06 248.89 3683986
20/8/07 248.96 251.23 -0.4  251.25 248 3026802
17/8/07 250.02 248.11 1.7  250.5 245.83 6059568
16/8/07 245.76 246 -1.2  248.12 240.26 9124728
15/8/07 248.78 254.5 -2.2  255.82 248.36 5730028
14/8/07 254.3 257.86 -1.3  258.69 254 3382496
13/8/07 257.75 259.51 -0.0  259.83 256.52 3130528
10/8/07 257.88 255.09 0.2  259.36 252.82 5664934
9/8/07 257.37 260.4 -2.1  263.41 257.32 5266446
8/8/07 262.89 259.67 1.9  262.89 258.55 4183034
7/8/07 258.01 254.88 1.2  259.94 254.63 5146128
6/8/07 255 251.5 1.4  255.08 251.45 3968102
3/8/07 251.5 255.21 -1.6  256.6 251.5 3085736
2/8/07 255.51 256.51 -0.4  257 254.5 3186030
1/8/07 256.47 255.25 0.6  258.26 254.07 4591794
31/7/07 255 260.12 -1.2  260.22 255 4120908
30/7/07 258.06 256.46 0.8  259.65 255.25 4144010
27/7/07 255.95 254.33 0.8  258.31 252.75 4814710
26/7/07 254 253.65 -0.3  256.28 249.44 6846170
25/7/07 254.88 258.25 -0.8  258.5 252.93 5924786
24/7/07 256.85 254.65 0.2  259.35 253.56 5703018
23/7/07 256.26 259.55 -1.5  260 256.08 6593078
20/7/07 260.06 255.95 -5.2  261.59 254.77 17110840
19/7/07 274.3 276.73 -0.2  276.76 271.16 11118782
18/7/07 274.75 276.95 -1.0  277.25 271.99 6004754
17/7/07 277.56 277.53 0.4  278.86 276.19 4656130
16/7/07 276.5 275.15 0.2  279.28 274.66 5679552
13/7/07 276.08 273.94 1.3  276.33 273.63 5274400
12/7/07 272.67 272.93 0.2  273.61 270.11 3525362
11/7/07 272.24 271.81 0.2  273.25 270.03 3115922
10/7/07 271.67 271.87 0.1  273.5 270.83 4043330
9/7/07 271.28 271.5 0.6  274.37 270.13 3938236
6/7/07 269.7 270.63 -0.4  271.93 269.38 2858282
5/7/07 270.82 267.78 1.4  272.2 266.08 5166944
3/7/07 267.17 265.53 0.7  267.2 263.75 2100936
2/7/07 265.19 262.75 1.3  265.87 262.11 3307788
29/6/07 261.69 263.01 -0.3  263.7 259.76 3845338
28/6/07 262.51 262.83 -0.2  264.74 261.92 3895166
